id,open,high,low,close,volume
5809,32.9313,32.9644,31.5331,31.5842,119606
5810,31.5842,33.2636,31.2693,32.4558,331660
5811,32.4558,34.5944,31.8688,33.8954,371045
5812,33.8954,34.9708,33.3582,34.4747,910930
5813,34.4747,35.9728,34.3201,35.163,595093
5814,35.163,37.0156,34.2487,36.2875,729311
5815,36.2875,36.3431,35.1386,36.2734,750735
5816,36.2734,37.2708,34.6153,34.8472,436222
5817,34.8472,35.705,34.537,35.3921,283250
5818,35.3921,35.7539,33.9774,34.4737,184246
5819,34.4737,34.6945,31.6593,33.0288,229616
5820,33.0288,33.0526,31.5364,32.0782,758022
5821,32.0782,32.4085,31.3677,32.2673,384990
5822,32.2673,32.3681,31.1361,31.6269,460180
5823,31.6269,31.7032,31.3775,31.6075,703812
5824,31.6075,33.4494,30.8953,32.9408,827210
5825,32.9408,32.9616,32.6085,32.8573,814397
5826,32.8573,33.6198,32.1008,33.0814,856910
5827,33.0814,34.8228,32.4936,34.3194,341579
5828,34.3194,34.6102,33.9382,34.1859,968220
5829,34.1859,34.2765,33.525,33.534,506222
5830,33.534,33.6296,32.436,32.4857,810985
5831,32.4857,35.0561,31.992,33.8658,751403
5832,33.8658,34.3655,33.0208,33.6106,443071
5833,33.6106,35.0376,33.5882,34.4641,901587
5834,34.4641,37.18,33.991,36.6967,121624
5835,36.6967,39.022,36.5485,38.9196,146798
5836,38.9196,40.6647,38.7117,40.4765,659468
5837,40.4765,40.7351,40.1562,40.5143,144926
5838,40.5143,41.1152,39.3805,40.2422,100822
5839,40.2422,41.2226,39.8013,40.9402,808374
5840,40.9402,42.4078,40.7938,41.6557,737633
5841,41.6557,43.9395,41.5293,43.562,558613
5842,43.562,45.2725,42.9436,44.7538,132150
5843,44.7538,44.9415,44.6621,44.7413,157486
5844,44.7413,46.4,44.15,45.5221,405937
5845,45.5221,46.3961,44.5357,44.7929,192725
5846,44.7929,46.4631,44.7599,46.1147,379264
5847,46.1147,46.6522,45.3828,45.6112,110820
5848,45.6112,47.4661,45.3281,46.9341,385985
5849,46.9341,47.1707,46.5426,46.8382,336037
5850,46.8382,47.7997,45.2963,45.9168,133481
5851,45.9168,47.838,45.636,47.2686,645678
5852,47.2686,47.5172,45.7426,46.4187,283785
5853,46.4187,46.9293,45.6272,46.0991,450336
5854,46.0991,47.4468,46.027,46.8476,480155
5855,46.8476,48.299,46.6192,47.9671,420623
5856,47.9671,48.021,46.488,47.0925,697596
5857,47.0925,47.4458,46.5476,47.2903,878353
5858,47.2903,47.9816,44.9205,46.1266,286641
5859,46.1266,46.9106,45.4807,46.4745,479783
5860,46.4745,46.7393,46.045,46.1504,432655
5861,46.1504,46.4283,45.6504,45.662,793417
5862,45.662,47.5296,45.6385,47.123,449106
5863,47.123,47.3105,46.2401,46.8833,401635
5864,46.8833,47.6116,45.8107,46.014,585483
5865,46.014,46.537,45.2469,45.8973,287215
5866,45.8973,46.2399,44.6974,45.4921,105814
5867,45.4921,46.1551,44.9794,45.7119,260892
5868,45.7119,47.2881,45.1819,47.2749,604158
5869,47.2749,47.5815,46.3775,46.8136,764787
5870,46.8136,47.6286,46.6488,47.2216,887309
5871,47.2216,47.5282,46.3518,46.6413,823412
5872,46.6413,47.4174,46.5746,47.0993,923739
5873,47.0993,47.2406,44.8158,45.8416,858133
5874,45.8416,46.7549,45.1892,46.2076,301384
5875,46.2076,48.2076,45.3629,47.484,522228
5876,47.484,48.5564,46.3458,46.9366,204358
5877,46.9366,48.1973,46.7699,47.7904,759238
5878,47.7904,48.8434,46.8676,48.1946,278577
5879,48.1946,48.4368,47.9999,48.2619,165865
5880,48.2619,48.7792,47.5599,48.4088,350792
5881,48.4088,49.6334,47.3642,48.9304,967880
5882,48.9304,49.5033,48.3341,49.0769,863889
5883,49.0769,49.5851,47.861,48.6873,850796
5884,48.6873,49.2335,47.6307,49.0063,941208
5885,49.0063,49.6005,47.9477,48.4274,738799
5886,48.4274,49.3688,48.0835,48.581,462372
5887,48.581,48.6972,47.1497,47.7761,439864
5888,47.7761,47.9773,46.5152,46.7756,801080
5889,46.7756,48.2199,46.5771,48.1502,841708
5890,48.1502,48.645,47.8826,48.5913,707017
5891,48.5913,49.0248,48.065,48.1975,961469
5892,48.1975,48.591,45.9552,46.8239,621509
5893,46.8239,47.2451,46.7656,46.872,119126
5894,46.872,47.071,46.2228,46.7573,318921
5895,46.7573,47.3013,46.0428,47.2252,202860
5896,47.2252,47.6632,46.981,47.2895,770699
5897,47.2895,47.7088,47.0092,47.6012,477153
5898,47.6012,47.7277,45.4573,45.482,461193
5899,45.482,45.7772,43.5371,44.005,918761
5900,44.005,44.8201,41.7414,42.3171,926662
5901,42.3171,42.9897,41.5272,42.5704,422340
5902,42.5704,43.1038,42.0781,42.4949,197017
5903,42.4949,42.737,41.1535,41.4737,318219
5904,41.4737,42.359,41.1138,41.8874,471850
5905,41.8874,42.6161,40.4188,40.5791,240189
5906,40.5791,40.7356,39.7577,39.9111,995423
5907,39.9111,39.9199,39.0766,39.3649,231627
5908,39.3649,39.7931,38.4384,38.4883,584853
5909,38.4883,39.5326,37.0879,38.3058,548253
5910,38.3058,38.3308,36.5481,36.5742,829759
5911,36.5742,37.33,35.9109,35.967,452010
5912,35.967,36.3723,35.6648,35.7954,771654
5913,35.7954,36.4383,35.2532,36.0132,404128
5914,36.0132,36.0849,35.0637,35.3323,889670
5915,35.3323,35.7568,34.0227,34.1539,726466
5916,34.1539,34.2709,31.7688,32.1151,908740
5917,32.1151,34.2542,31.5347,33.3476,849345
5918,33.3476,34.4433,33.271,34.4188,916367
5919,34.4188,34.7271,33.5415,34.6786,629779
5920,34.6786,35.7737,34.4606,35.2783,202562
5921,35.2783,37.6799,34.9051,37.6534,140369
5922,37.6534,39.0546,36.436,36.6735,307576
5923,36.6735,37.0571,35.8935,36.419,640123
5924,36.419,38.5174,35.7339,38.1935,659473
5925,38.1935,39.6007,38.0014,38.476,475443
5926,38.476,39.2044,36.6597,37.1125,454517
5927,37.1125,37.2637,34.8002,35.71,226297
5928,35.71,36.1725,35.0355,35.5743,567921
5929,35.5743,36.7452,33.8705,33.8999,512977
5930,33.8999,34.0248,32.688,33.0521,512198
5931,33.0521,33.9868,33.0128,33.9759,845387
5932,33.9759,34.1119,33.5909,33.5927,413966
5933,33.5927,33.6962,32.8644,32.934,875816
5934,32.934,33.985,31.7248,32.1982,644194
5935,32.1982,32.4792,31.1815,31.5901,988691
5936,31.5901,32.577,31.3156,32.5718,479971
5937,32.5718,34.7774,32.5231,32.9654,125903
5938,32.9654,33.0342,31.5271,32.0324,537239
5939,32.0324,32.1649,29.4723,30.0421,882759
5940,30.0421,30.4763,29.5413,29.977,829442
5941,29.977,31.57,29.4203,30.4514,698321
5942,30.4514,31.0886,30.2842,30.9546,689266
5943,30.9546,32.8221,30.3547,32.2208,254707
5944,32.2208,34.4352,31.7785,34.1503,491483
5945,34.1503,34.2211,31.8509,32.624,275244
5946,32.624,32.8641,32.458,32.7329,455656
5947,32.7329,33.2593,32.0528,32.9816,708380
5948,32.9816,33.2741,31.2612,32.5368,100608
5949,32.5368,33.1765,31.9643,32.196,195555
5950,32.196,32.5068,30.3658,30.9907,532245
5951,30.9907,31.86,30.5243,31.4992,366747
5952,31.4992,31.8067,30.694,30.7919,601339
5953,30.7919,32.1398,30.3271,31.985,926610
5954,31.985,34.4446,31.8353,34.058,795886
5955,34.058,36.7024,33.6213,35.9331,624441
5956,35.9331,37.7936,35.3943,36.6788,225167
5957,36.6788,38.8656,36.3662,38.6011,183531
5958,38.6011,38.8013,37.8711,37.9131,202735
5959,37.9131,39.2095,36.9282,39.1216,424954
5960,39.1216,40.3855,38.9063,39.6192,265272
5961,39.6192,40.3934,38.915,39.4259,605060
5962,39.4259,41.987,39.128,41.6315,516749
5963,41.6315,42.4365,41.357,42.3244,276559
5964,42.3244,42.9605,41.7568,42.3821,234932
5965,42.3821,42.5173,41.1904,42.1396,132516
5966,42.1396,42.2424,41.4111,42.054,972135
5967,42.054,42.4704,39.9646,40.8847,245845
5968,40.8847,43.9095,40.4723,43.606,289738
5969,43.606,44.9826,42.8261,44.5463,112276
5970,44.5463,46.613,44.3353,45.9312,117831
5971,45.9312,46.7362,45.7013,46.4423,739527
5972,46.4423,47.8142,45.8465,47.3143,616795
5973,47.3143,47.7402,46.3899,46.5777,994728
5974,46.5777,46.7223,44.7879,45.2084,895716
5975,45.2084,46.0521,44.5111,44.5449,951433
5976,44.5449,45.0092,43.5784,43.6944,467206
5977,43.6944,44.4689,43.2288,43.8919,912896
5978,43.8919,44.3074,43.4321,44.1925,373535
5979,44.1925,44.9755,44.1035,44.8456,442735
5980,44.8456,45.7374,44.5739,45.168,582813
5981,45.168,45.9998,44.9342,45.5804,772784
5982,45.5804,45.6172,44.7765,45.1069,367006
5983,45.1069,45.4667,44.6343,45.068,592329
5984,45.068,45.3343,44.5957,44.7232,474841
5985,44.7232,44.7416,43.3286,43.6566,381870
5986,43.6566,44.7497,42.8382,44.1879,830263
5987,44.1879,44.2917,42.3911,42.9863,648053
5988,42.9863,43.0546,42.1257,43.0205,685399
5989,43.0205,43.8849,42.8354,43.2049,326640
5990,43.2049,45.1004,41.8449,45.0479,487561
5991,45.0479,45.3076,43.847,44.3044,786843
5992,44.3044,44.4146,43.6722,44.0965,153616
5993,44.0965,44.3553,43.9165,44.3509,517132
5994,44.3509,45.0631,44.2871,45.0562,512097
5995,45.0562,46.1536,44.5891,44.6323,610430
5996,44.6323,44.8103,42.4346,42.9488,923210
5997,42.9488,42.9661,41.9686,42.3967,671442
5998,42.3967,43.0511,41.8965,42.2451,972544
5999,42.2451,43.5492,41.7302,43.5299,401574
6000,43.5299,43.9579,43.519,43.7168,134606
6001,43.7168,45.3282,42.1543,44.756,120843
6002,44.756,45.1069,44.1661,44.8516,380486
6003,44.8516,45.717,43.3425,43.7004,338340
6004,43.7004,44.8595,43.0172,44.5576,309286
6005,44.5576,45.3218,44.0266,44.7482,269281
6006,44.7482,44.9843,42.6714,43.4392,190513
6007,43.4392,44.9254,43.0834,44.3555,882043
6008,44.3555,44.6153,43.8006,43.9866,514647
6009,43.9866,44.6171,43.6104,43.8738,264860
6010,43.8738,43.9935,42.8385,43.0494,146001
6011,43.0494,43.3184,42.3039,42.5842,415087
6012,42.5842,44.3945,41.3851,44.066,333589
6013,44.066,45.5503,43.7882,44.1797,663228
6014,44.1797,44.5612,42.1767,42.4011,170553
6015,42.4011,43.3781,40.9929,41.2548,780218
6016,41.2548,42.1393,40.7147,42.036,128125
6017,42.036,42.3553,41.6607,42.0864,474159
6018,42.0864,44.0338,41.5728,43.8662,446744
6019,43.8662,44.4202,43.4927,44.4162,528064
6020,44.4162,45.6457,44.2342,44.8699,786246
6021,44.8699,45.7158,44.8291,44.8397,777931
6022,44.8397,45.6815,44.7704,45.3019,206675
6023,45.3019,46.8548,45.2362,46.7439,659292
6024,46.7439,47.4555,46.5074,46.8495,175452
6025,46.8495,47.5384,46.7583,47.216,656619
6026,47.216,47.3167,46.3396,46.5074,770258
6027,46.5074,47.4678,46.0693,47.3116,653990
6028,47.3116,47.7272,47.1626,47.493,838800
6029,47.493,49.2325,47.1795,48.8328,823446
6030,48.8328,50.351,48.4344,49.1838,293781
6031,49.1838,50.4736,48.5587,49.5543,961542
6032,49.5543,49.7195,48.879,49.3075,942183
6033,49.3075,49.9134,48.0629,48.5123,834319
6034,48.5123,49.2376,48.2334,48.8499,873118
6035,48.8499,49.477,48.8088,49.2317,329816
6036,49.2317,50.0715,48.6103,48.763,497407
6037,48.763,48.9054,46.6949,47.4275,363524
6038,47.4275,48.4548,47.3652,48.0498,332884
6039,48.0498,49.3815,47.8583,49.0104,323858
6040,49.0104,49.3683,47.2953,47.6192,923816
6041,47.6192,47.9302,47.4523,47.8596,983190
6042,47.8596,48.1097,47.3549,47.3804,678265
6043,47.3804,47.8427,46.84,46.9404,705831
6044,46.9404,47.1951,46.4371,46.4895,912924
6045,46.4895,48.478,46.1972,48.2515,245551
6046,48.2515,48.655,47.5384,47.8789,716777
6047,47.8789,48.2492,47.5188,48.1662,656697
6048,48.1662,48.5373,47.5916,48.1507,321567
6049,48.1507,48.2319,47.6355,47.7892,514458
6050,47.7892,48.4623,47.5471,48.4192,124214
6051,48.4192,49.6578,48.3981,49.2026,679122
6052,49.2026,49.5982,48.6497,49.216,656875
6053,49.216,49.695,48.9624,49.0888,386016
6054,49.0888,51.2986,48.992,49.812,105290
6055,49.812,50.4511,49.6811,49.971,544930
6056,49.971,50.7633,48.59,49.2703,770298
6057,49.2703,49.6992,48.301,48.9326,552699
6058,48.9326,49.8704,48.7851,49.39,313965
6059,49.39,49.9269,48.7594,49.535,285143
6060,49.535,50.1759,48.1443,48.5619,711477
6061,48.5619,48.7423,48.3825,48.4507,809926
6062,48.4507,48.668,47.847,47.9053,167965
6063,47.9053,48.5871,47.6977,47.9562,143621
6064,47.9562,48.411,47.7265,48.4105,320110
6065,48.4105,48.573,47.979,48.0844,188686
6066,48.0844,49.2253,47.9455,48.6117,425495
6067,48.6117,48.76,48.2968,48.6339,758083
6068,48.6339,49.183,47.9225,48.4285,570674
6069,48.4285,49.1308,48.0277,48.194,313803
6070,48.194,50.7634,47.8978,50.083,177358
6071,50.083,51.3557,50.0693,51.1403,111367
6072,51.1403,52.1221,50.4703,52.1183,375630
6073,52.1183,52.1684,50.8718,50.9755,216461
6074,50.9755,51.0722,50.1815,51.0374,802488
6075,51.0374,53.4312,50.5238,53.2003,342094
6076,53.2003,54.0753,52.534,53.4865,815010
6077,53.4865,54.3261,52.4456,52.581,512900
6078,52.581,53.3525,52.5437,53.1505,199116
6079,53.1505,54.296,52.5066,53.4752,373538
6080,53.4752,53.5037,51.7575,52.2318,644957
6081,52.2318,53.2527,51.7412,52.8627,640035
6082,52.8627,55.0056,52.6936,54.443,312694
6083,54.443,54.6951,52.3859,53.0105,550923
6084,53.0105,54.3684,52.8704,54.1305,483091
6085,54.1305,54.3871,52.9218,53.2582,846263
6086,53.2582,54.4944,53.0095,54.0163,296882
6087,54.0163,55.0299,53.9562,54.9548,590023
6088,54.9548,55.7349,54.4981,55.3939,357845
6089,55.3939,56.0093,54.9071,55.9956,934866
6090,55.9956,57.1989,55.584,57.1693,442702
6091,57.1693,58.1077,56.7899,57.9317,544815
6092,57.9317,58.65,57.5947,58.5516,367171
6093,58.5516,58.726,57.5498,58.3874,715778
6094,58.3874,59.1925,57.7251,58.8504,437133
6095,58.8504,59.1944,57.4212,58.6481,763409
6096,58.6481,58.9489,55.7507,56.8425,335738
6097,56.8425,57.655,56.602,57.5904,608838
6098,57.5904,59.6366,56.9945,58.7375,934275
6099,58.7375,59.6213,58.6709,59.0024,125476
6100,59.0024,59.5603,58.1413,58.2894,643016
6101,58.2894,58.6812,57.5084,57.6469,788957
6102,57.6469,59.8311,57.5005,59.551,956879
6103,59.551,60.6094,59.3184,59.8394,679464
6104,59.8394,60.0107,59.6631,59.6819,396847
6105,59.6819,59.9232,59.548,59.7434,768544
6106,59.7434,60.0024,58.9637,59.5683,173760
6107,59.5683,59.6467,58.7526,59.0683,566734
6108,59.0683,60.6363,58.989,60.0214,501715
6109,60.0214,60.7719,57.2893,57.4236,844645
6110,57.4236,57.8942,56.9537,57.6176,651539
6111,57.6176,58.7995,57.092,58.019,529357
6112,58.019,58.169,55.7737,56.4474,661853
6113,56.4474,57.1066,56.2869,57.0029,211814
6114,57.0029,57.1815,55.6896,56.6535,811474
6115,56.6535,57.6246,56.6048,57.5888,581083
6116,57.5888,58.5408,55.6135,56.3237,971110
6117,56.3237,56.5628,54.7481,55.2617,961811
6118,55.2617,55.3993,53.6504,54.1421,318928
6119,54.1421,54.8241,53.583,54.8097,982962
6120,54.8097,55.8723,54.463,55.5607,836178
6121,55.5607,56.3968,54.9698,55.5065,647922
6122,55.5065,56.5431,54.4217,56.3214,556404
6123,56.3214,58.4495,56.0854,57.944,739474
6124,57.944,60.4672,57.1059,59.8443,148196
6125,59.8443,60.075,57.3794,57.4587,286463
6126,57.4587,57.7202,56.4663,56.9934,483416
6127,56.9934,57.0061,56.2225,56.3475,450115
6128,56.3475,56.5956,55.0617,55.7868,479432
6129,55.7868,57.8272,55.1759,57.1723,574195
6130,57.1723,57.8283,57.0366,57.8131,863096
6131,57.8131,58.4435,56.7762,57.3096,247007
6132,57.3096,57.9647,56.9824,57.7034,564299
6133,57.7034,58.013,56.9806,57.3481,838296
6134,57.3481,57.414,54.6413,55.3128,627396
6135,55.3128,55.5967,54.9115,55.3402,759266
6136,55.3402,55.6622,55.1647,55.4322,919698
6137,55.4322,56.8304,54.7166,55.7909,162765
6138,55.7909,57.5763,55.3078,56.9132,390404
6139,56.9132,57.3118,56.8162,57.1851,953812
6140,57.1851,57.2,53.7848,54.3678,478874
6141,54.3678,56.4265,53.7204,55.3701,736001
6142,55.3701,55.4846,52.4916,52.5685,726592
6143,52.5685,52.9669,51.512,51.539,842333
6144,51.539,52.4161,50.9118,52.31,386505
6145,52.31,53.4122,52.1995,53.136,107809
6146,53.136,53.213,51.2362,51.7946,459948
6147,51.7946,52.1801,51.1669,51.3153,628428
6148,51.3153,51.4581,50.8323,51.235,893736
6149,51.235,51.5022,49.4916,50.2528,128899
6150,50.2528,50.9372,48.5754,48.6389,879619
6151,48.6389,49.1703,47.6204,48.3128,395759
6152,48.3128,49.3873,46.3395,46.7209,476683
6153,46.7209,46.7305,46.0014,46.3503,523421
6154,46.3503,49.3244,46.13,48.8214,530397
6155,48.8214,50.0012,48.7597,49.5705,110084
6156,49.5705,50.7694,49.3645,50.3953,685410
6157,50.3953,51.0433,49.1982,49.4073,655056
6158,49.4073,50.1027,48.6004,49.257,306580
6159,49.257,50.1122,48.9846,49.6325,311219
6160,49.6325,50.0458,48.3033,49.298,184730
6161,49.298,49.4967,47.7614,47.9069,366877
6162,47.9069,49.6415,47.7294,48.6421,343676
6163,48.6421,49.2915,47.6991,47.9217,827658
6164,47.9217,48.5995,47.8611,48.598,640830
6165,48.598,48.7713,47.5631,47.7351,701476
6166,47.7351,48.4638,47.3987,47.4664,981887
6167,47.4664,47.6667,46.2763,46.7738,192745
6168,46.7738,47.1005,45.9116,45.9219,585236
6169,45.9219,46.9493,44.9185,45.3484,847736
6170,45.3484,46.1618,44.6349,45.5267,991106
6171,45.5267,46.1671,44.0349,44.9665,446989
6172,44.9665,45.923,44.3705,44.8661,801911
6173,44.8661,45.5805,44.3517,45.5238,263114
6174,45.5238,47.7905,44.8097,46.4502,131709
6175,46.4502,47.2668,46.0882,47.1671,624777
6176,47.1671,48.3118,46.9634,47.8282,255942
6177,47.8282,48.6852,47.7718,48.2837,611813
6178,48.2837,49.4146,48.1824,49.2611,840448
6179,49.2611,49.7128,48.8393,49.3932,813744
6180,49.3932,49.4823,47.2723,47.6899,352398
6181,47.6899,47.8979,46.778,47.3037,259907
6182,47.3037,47.3315,46.9071,47.3182,272183
6183,47.3182,48.5376,46.9673,47.8342,314316
6184,47.8342,47.9578,47.1944,47.6597,945163
6185,47.6597,48.1481,47.2698,47.5833,133554
6186,47.5833,48.4167,46.78,47.1428,830741
6187,47.1428,47.8213,46.6877,47.4833,658199
6188,47.4833,47.7821,46.7767,47.1095,118741
6189,47.1095,47.5621,46.6745,47.001,412656
6190,47.001,47.9664,45.7035,45.8621,670241
6191,45.8621,47.8861,45.1788,47.5309,891224
6192,47.5309,48.3782,46.9759,47.4337,879065
6193,47.4337,47.9697,46.5951,47.4421,479754
6194,47.4421,47.6468,45.9005,46.2915,186513
6195,46.2915,47.3388,45.76,46.9502,822310
6196,46.9502,47.3047,46.9433,47.2576,785819
6197,47.2576,47.9647,46.8673,47.5294,509796
6198,47.5294,49.7691,46.9457,48.4304,765614
6199,48.4304,48.7549,46.7308,47.6512,486729
6200,47.6512,50.0223,47.2864,49.4397,332392
6201,49.4397,51.0648,48.4946,50.9849,678229
6202,50.9849,52.1979,50.2629,51.501,489907
6203,51.501,53.6435,50.7102,53.3359,172714
6204,53.3359,53.6745,51.7484,51.8277,571239
6205,51.8277,53.7069,51.3311,52.5297,403050
6206,52.5297,52.9973,52.0223,52.0801,488921
6207,52.0801,52.7263,50.6983,51.4135,480139
6208,51.4135,52.383,51.3854,52.1602,542255
6209,52.1602,52.7807,51.7675,51.8204,355677
6210,51.8204,52.1629,49.9463,51.198,649626
6211,51.198,51.6089,50.4187,50.5152,978764
6212,50.5152,50.9113,50.2968,50.4944,918397
6213,50.4944,51.1859,48.7735,49.4315,811889
6214,49.4315,50.3432,48.9769,50.2838,141005
6215,50.2838,51.779,50.2557,51.0374,604891
6216,51.0374,52.5092,50.6244,51.6609,583353
6217,51.6609,52.4937,51.2624,52.1037,129963
6218,52.1037,52.5025,51.9803,52.3867,875983
6219,52.3867,53.6566,51.1043,53.1754,485049
6220,53.1754,53.403,50.0589,50.4882,847829
6221,50.4882,50.5667,48.1477,48.7296,324431
6222,48.7296,49.1234,46.983,47.5029,782866
6223,47.5029,47.8553,45.9669,46.4343,390768
6224,46.4343,46.8075,46.3555,46.7496,855908
6225,46.7496,47.1805,46.7019,47.1528,620295
6226,47.1528,47.3215,45.9571,46.0814,825861
6227,46.0814,46.1037,45.7415,46.0484,873688
6228,46.0484,48.8192,45.2437,48.2144,737301
6229,48.2144,48.3672,47.0256,47.0345,294611
6230,47.0345,47.1664,46.47,46.7188,950819
6231,46.7188,47.0672,46.5718,46.7072,665981
6232,46.7072,47.5041,46.1119,47.4735,637974
6233,47.4735,48.2698,47.378,47.4456,706838
6234,47.4456,48.8871,47.158,48.6796,495769
6235,48.6796,48.9485,47.0862,47.6765,503643
6236,47.6765,47.725,45.6195,45.8722,501850
6237,45.8722,46.3341,45.1831,45.6963,707681
6238,45.6963,46.3314,45.3809,45.9492,948880
6239,45.9492,46.0973,44.4674,45.1346,918540
6240,45.1346,46.074,44.7869,45.4874,832345
6241,45.4874,46.07,45.3066,45.3775,345353
6242,45.3775,45.4624,44.0595,44.4195,356733
6243,44.4195,44.4264,42.6891,43.5175,501512
6244,43.5175,43.8879,42.4074,42.5032,843244
6245,42.5032,44.295,42.4721,44.1512,477902
6246,44.1512,45.2536,44.1338,45.1424,884907
6247,45.1424,47.271,44.7305,47.1294,377312
6248,47.1294,47.888,47.0166,47.5739,179440
6249,47.5739,48.0889,46.8845,47.112,153455
6250,47.112,49.5327,46.6473,48.7834,679014
6251,48.7834,50.9334,48.7189,50.6523,435340
6252,50.6523,51.0224,48.4085,48.8731,317951
6253,48.8731,49.2515,48.6238,48.6762,820441
6254,48.6762,51.8283,48.2433,51.5329,321401
6255,51.5329,53.971,51.3584,53.6544,470456
6256,53.6544,54.3571,53.1866,53.2581,923879
6257,53.2581,53.3306,52.8049,53.1797,126012
6258,53.1797,53.9967,52.9747,52.9771,163125
6259,52.9771,53.8918,52.0909,52.8113,425505
6260,52.8113,52.9895,51.8643,51.9602,720491
6261,51.9602,52.3337,50.8167,50.9023,994256
6262,50.9023,51.1004,48.8962,49.0163,898058
6263,49.0163,49.0287,46.2649,47.3541,461613
6264,47.3541,48.8126,46.9799,48.095,523345
6265,48.095,48.1952,47.2507,47.7012,560009
6266,47.7012,47.8991,46.2174,46.5717,515402
6267,46.5717,46.8249,45.1882,45.6972,445059
6268,45.6972,46.2873,43.7621,44.2794,114240
6269,44.2794,44.4709,42.7686,43.9065,627550
6270,43.9065,46.1843,43.8311,45.4717,161019
6271,45.4717,46.2337,45.1492,45.1644,262432
6272,45.1644,45.33,44.5233,45.085,917441
6273,45.085,45.9637,44.6877,45.6203,660827
6274,45.6203,46.6,43.8157,44.3358,160376
6275,44.3358,44.75,43.8983,44.687,438486
6276,44.687,44.8406,43.4192,43.8194,880853
6277,43.8194,44.7762,43.3557,44.1256,766584
6278,44.1256,44.9242,43.7966,44.7166,369309
6279,44.7166,44.9644,44.2879,44.5471,353823
6280,44.5471,46.8698,44.4355,45.8091,886385
6281,45.8091,47.3031,45.6909,46.6107,303094
6282,46.6107,46.7399,45.3287,45.4903,924199
6283,45.4903,46.2532,44.4368,44.7951,880357
6284,44.7951,45.6979,44.7868,45.2736,283408
6285,45.2736,47.6867,44.6092,47.4725,107796
6286,47.4725,48.4613,47.0908,48.1639,340782
6287,48.1639,49.3201,47.782,49.1428,414335
6288,49.1428,51.9285,48.7869,50.8126,798238
6289,50.8126,51.0403,49.9489,50.4127,395081
6290,50.4127,51.9203,49.7791,51.272,152097
6291,51.272,51.4706,49.8491,50.5198,168378
6292,50.5198,51.3598,47.8084,49.3549,981285
6293,49.3549,50.1497,47.7607,48.4772,199541
6294,48.4772,49.2938,45.9976,46.2034,260033
6295,46.2034,46.4863,43.5925,43.8816,579244
6296,43.8816,44.4962,43.8199,44.2858,902375
6297,44.2858,45.251,43.0159,44.443,158527
6298,44.443,44.4684,43.8348,44.3273,333204
6299,44.3273,45.685,42.9962,43.512,192516
6300,43.512,45.8502,43.2097,45.4766,516979
6301,45.4766,48.1364,44.9283,46.975,761954
6302,46.975,47.1202,45.2963,45.4041,382955
6303,45.4041,45.4611,44.579,44.7588,751356
6304,44.7588,45.3114,44.5596,44.9892,399106
6305,44.9892,45.3568,43.671,44.3895,388654
6306,44.3895,44.5585,42.3423,42.3846,376580
6307,42.3846,43.4955,41.7129,43.4608,904333
6308,43.4608,45.0669,42.7609,44.2893,466540
6309,44.2893,44.5681,43.5983,43.648,466099
6310,43.648,43.9314,42.3256,42.7758,774381
6311,42.7758,44.173,41.4726,41.7613,767784
6312,41.7613,43.6818,41.1498,43.4115,227223
6313,43.4115,45.6124,43.0385,45.2418,149568
6314,45.2418,45.3141,44.5205,44.7143,656311
6315,44.7143,44.9462,44.4613,44.6668,725297
6316,44.6668,45.424,44.1851,44.895,721019
6317,44.895,45.2815,44.8724,45.1852,732088
6318,45.1852,45.448,43.2265,43.2706,697738
6319,43.2706,44.9761,43.0427,44.3639,841804
6320,44.3639,44.9315,44.2337,44.6757,175346
6321,44.6757,45.4594,44.4779,45.024,803947
6322,45.024,45.3563,44.0011,44.5577,443312
6323,44.5577,45.7909,44.1605,45.3037,819667
6324,45.3037,45.5175,43.6431,44.4425,110010
6325,44.4425,44.557,43.7279,43.9453,943284
6326,43.9453,44.3342,42.1639,42.5971,784057
6327,42.5971,42.7717,41.4661,41.5506,127454
6328,41.5506,42.2631,40.807,40.9892,921582
6329,40.9892,41.442,40.6278,40.8902,824555
6330,40.8902,42.0219,40.4788,40.9122,230273
6331,40.9122,41.2511,40.1122,40.422,140226
6332,40.422,42.151,39.8854,41.8856,932954
6333,41.8856,42.4967,40.4821,40.9067,564407
6334,40.9067,42.5231,40.8578,42.0366,359232
6335,42.0366,43.9368,41.845,43.7782,476658
6336,43.7782,44.0448,42.7711,43.0991,529395
6337,43.0991,43.3721,41.1352,41.3764,406958
6338,41.3764,41.3981,39.9913,40.0977,883562
6339,40.0977,41.0985,37.937,38.3233,452928
6340,38.3233,38.452,37.5576,37.8701,184391
6341,37.8701,38.3213,36.2423,36.794,298501
6342,36.794,38.801,36.5716,38.2274,934071
6343,38.2274,38.5896,35.8546,36.2994,920190
6344,36.2994,38.2756,35.6847,37.5636,166662
6345,37.5636,38.373,35.3962,35.6228,934730
6346,35.6228,35.9441,35.5329,35.8844,179365
6347,35.8844,37.6655,35.7139,37.2015,929894
6348,37.2015,38.7844,37.1262,38.1218,698868
6349,38.1218,38.4585,36.1504,36.1663,292887
6350,36.1663,36.6107,34.7375,34.7842,783935
6351,34.7842,35.7625,33.6545,34.5405,788766
6352,34.5405,34.6214,33.669,34.3047,955664
6353,34.3047,34.4863,32.8181,33.5271,333653
6354,33.5271,33.8201,31.8827,32.6382,961329
6355,32.6382,33.2866,32.0199,32.7507,894434
